PERMNO,date,TICKER,PRC,VOL,RET
14593,31-05-85,AAPL,17.375,1663629,-0.014184
14593,03-06-85,AAPL,16,2574585,-0.079137
14593,04-06-85,AAPL,17.25,1797663,0.078125
14593,05-06-85,AAPL,16.875,1280425,-0.021739
14593,06-06-85,AAPL,17,1212057,0.007407
14593,07-06-85,AAPL,16.375,2123851,-0.036765
14593,10-06-85,AAPL,16.125,1413284,-0.015267
14593,11-06-85,AAPL,16.125,1344354,0
14593,12-06-85,AAPL,15.75,1108414,-0.023256
14593,13-06-85,AAPL,14.875,1696571,-0.055556
14593,14-06-85,AAPL,14.75,2543615,-0.008403
14593,17-06-85,AAPL,14.875,1058173,0.008475
14593,18-06-85,AAPL,15.25,1186045,0.02521
14593,19-06-85,AAPL,15.625,769676,0.02459
14593,20-06-85,AAPL,15.75,853566,0.008
14593,21-06-85,AAPL,16.125,743599,0.02381
14593,24-06-85,AAPL,17.25,919987,0.069767
14593,25-06-85,AAPL,17.5,1314707,0.014493
14593,26-06-85,AAPL,18.125,591712,0.035714
14593,27-06-85,AAPL,18.375,861099,0.013793
14593,28-06-85,AAPL,18,607470,-0.020408
14593,01-07-85,AAPL,18.125,462759,0.006944
14593,02-07-85,AAPL,17.25,347977,-0.048276
14593,03-07-85,AAPL,17.5,307150,0.014493
14593,05-07-85,AAPL,17.625,163922,0.007143
14593,08-07-85,AAPL,17.625,412345,0
14593,09-07-85,AAPL,17.625,661138,0
14593,10-07-85,AAPL,18,473925,0.021277
14593,11-07-85,AAPL,18,290370,0
14593,12-07-85,AAPL,17.875,210832,-0.006944
14593,15-07-85,AAPL,17.75,347882,-0.006993
14593,16-07-85,AAPL,17.5,641035,-0.014085
14593,17-07-85,AAPL,17.625,528370,0.007143
14593,18-07-85,AAPL,17.25,800403,-0.021277
14593,19-07-85,AAPL,17.375,513980,0.007246
14593,22-07-85,AAPL,16.875,859213,-0.028777
14593,23-07-85,AAPL,16.5,754223,-0.022222
14593,24-07-85,AAPL,16.25,754172,-0.015152
14593,25-07-85,AAPL,16.625,1407186,0.023077
14593,26-07-85,AAPL,16.625,583132,0
14593,29-07-85,AAPL,16,387806,-0.037594
14593,30-07-85,AAPL,16.25,399890,0.015625
14593,31-07-85,AAPL,15.875,360045,-0.023077
14593,01-08-85,AAPL,15.875,230796,0
14593,02-08-85,AAPL,15.75,508008,-0.007874
14593,05-08-85,AAPL,15.375,412831,-0.02381
14593,06-08-85,AAPL,15.25,282399,-0.00813
14593,07-08-85,AAPL,14.875,698298,-0.02459
14593,08-08-85,AAPL,15.125,660792,0.016807
14593,09-08-85,AAPL,15.25,272525,0.008264
14593,12-08-85,AAPL,15,246354,-0.016393
14593,13-08-85,AAPL,15.25,189901,0.016667
14593,14-08-85,AAPL,14.625,1294949,-0.040984
14593,15-08-85,AAPL,14.5,470250,-0.008547
14593,16-08-85,AAPL,14.625,374993,0.008621
14593,19-08-85,AAPL,15,214630,0.025641
14593,20-08-85,AAPL,15.25,299004,0.016667
14593,21-08-85,AAPL,15.25,344157,0
14593,22-08-85,AAPL,14.875,550702,-0.02459
14593,23-08-85,AAPL,14.75,197230,-0.008403
14593,26-08-85,AAPL,15.125,160054,0.025424
14593,27-08-85,AAPL,15.25,191971,0.008264
14593,28-08-85,AAPL,15.25,183385,0
14593,29-08-85,AAPL,14.875,251093,-0.02459
14593,30-08-85,AAPL,15,191982,0.008403
14593,03-09-85,AAPL,14.75,167637,-0.016667
14593,04-09-85,AAPL,14.875,212879,0.008475
14593,05-09-85,AAPL,14.875,146852,0
14593,06-09-85,AAPL,15,414840,0.008403
14593,09-09-85,AAPL,15.25,591512,0.016667
14593,10-09-85,AAPL,15.375,544712,0.008197
14593,11-09-85,AAPL,15.5,389301,0.00813
14593,12-09-85,AAPL,16.125,496782,0.040323
14593,13-09-85,AAPL,15.75,315743,-0.023256
14593,16-09-85,AAPL,15.25,165589,-0.031746
14593,17-09-85,AAPL,15.25,860823,0
14593,18-09-85,AAPL,16.25,546785,0.065574
14593,19-09-85,AAPL,17,832554,0.046154
14593,20-09-85,AAPL,16.75,609824,-0.014706
14593,23-09-85,AAPL,16.875,530004,0.007463
14593,24-09-85,AAPL,16.5,393939,-0.022222
14593,25-09-85,AAPL,15.875,466727,-0.037879
14593,26-09-85,AAPL,15.875,236564,0
14593,27-09-85,AAPL,,,
14593,30-09-85,AAPL,15.75,163363,-0.007874
14593,01-10-85,AAPL,15.75,395237,0
14593,02-10-85,AAPL,15.625,96125,-0.007937
14593,03-10-85,AAPL,15.5,218876,-0.008
14593,04-10-85,AAPL,15,310889,-0.032258
14593,07-10-85,AAPL,15,444780,0
14593,08-10-85,AAPL,15.125,388821,0.008333
14593,09-10-85,AAPL,15,370140,-0.008264
14593,10-10-85,AAPL,15.875,1168804,0.058333
14593,11-10-85,AAPL,16,528964,0.007874
14593,14-10-85,AAPL,16.625,693396,0.039063
14593,15-10-85,AAPL,17,1312867,0.022556
14593,16-10-85,AAPL,18,1289244,0.058824
14593,17-10-85,AAPL,18.25,1556452,0.013889
14593,18-10-85,AAPL,17.75,1050118,-0.027397
14593,21-10-85,AAPL,17.25,581421,-0.028169
14593,22-10-85,AAPL,18,1920920,0.043478
14593,23-10-85,AAPL,18,786296,0
14593,24-10-85,AAPL,18.375,1218493,0.020833
14593,25-10-85,AAPL,18,282897,-0.020408
14593,28-10-85,AAPL,18,265973,0
14593,29-10-85,AAPL,17.875,609637,-0.006944
14593,30-10-85,AAPL,19,1011905,0.062937
14593,31-10-85,AAPL,18.625,693547,-0.019737
14593,01-11-85,AAPL,18.625,413368,0
14593,04-11-85,AAPL,18.75,696017,0.006711
14593,05-11-85,AAPL,18.625,480783,-0.006667
14593,06-11-85,AAPL,19.25,920509,0.033557
14593,07-11-85,AAPL,19.625,1416735,0.019481
14593,08-11-85,AAPL,20.5,1314885,0.044586
14593,11-11-85,AAPL,20,799305,-0.02439
14593,12-11-85,AAPL,19.875,776138,-0.00625
14593,13-11-85,AAPL,19.375,454179,-0.025157
14593,14-11-85,AAPL,20,624087,0.032258
14593,15-11-85,AAPL,19.875,407133,-0.00625
14593,18-11-85,AAPL,19.875,288774,0
14593,19-11-85,AAPL,19.25,421238,-0.031447
14593,20-11-85,AAPL,19,443205,-0.012987
14593,21-11-85,AAPL,19,460009,0
14593,22-11-85,AAPL,19,575157,0
14593,25-11-85,AAPL,19.125,434487,0.006579
14593,26-11-85,AAPL,19.375,734712,0.013072
14593,27-11-85,AAPL,20,856615,0.032258
14593,29-11-85,AAPL,20.125,443109,0.00625
14593,02-12-85,AAPL,20.25,448210,0.006211
14593,03-12-85,AAPL,20.125,693149,-0.006173
14593,04-12-85,AAPL,20.5,737900,0.018634
14593,05-12-85,AAPL,20.125,559875,-0.018293
14593,06-12-85,AAPL,19.75,293310,-0.018634
14593,09-12-85,AAPL,19.375,625351,-0.018987
14593,10-12-85,AAPL,19.5,897847,0.006452
14593,11-12-85,AAPL,19.75,1061526,0.012821
14593,12-12-85,AAPL,20,559982,0.012658
14593,13-12-85,AAPL,20,1182043,0
14593,16-12-85,AAPL,20.875,1317266,0.04375
14593,17-12-85,AAPL,20.625,488064,-0.011976
14593,18-12-85,AAPL,22.25,2501597,0.078788
14593,19-12-85,AAPL,22.5,1207877,0.011236
14593,20-12-85,AAPL,22.375,921461,-0.005556
14593,23-12-85,AAPL,21.875,640666,-0.022346
14593,24-12-85,AAPL,21.75,288980,-0.005714
14593,26-12-85,AAPL,21.75,205504,0
14593,27-12-85,AAPL,22.375,549501,0.028736
14593,30-12-85,AAPL,22.25,481941,-0.005587
14593,31-12-85,AAPL,22,390496,-0.011236
14593,02-01-86,AAPL,22.25,525101,0.011364
14593,03-01-86,AAPL,22.375,1082291,0.005618
14593,06-01-86,AAPL,22.25,827291,-0.005587
14593,07-01-86,AAPL,23,2102690,0.033708
14593,08-01-86,AAPL,22.875,2714806,-0.005435
14593,09-01-86,AAPL,22.625,1998846,-0.010929
14593,10-01-86,AAPL,22.75,685412,0.005525
14593,13-01-86,AAPL,23,973719,0.010989
14593,14-01-86,AAPL,23.25,1254410,0.01087
14593,15-01-86,AAPL,23.875,1892823,0.026882
14593,16-01-86,AAPL,24.5,2391263,0.026178
14593,17-01-86,AAPL,24,1545190,-0.020408
14593,20-01-86,AAPL,23.875,570295,-0.005208
14593,21-01-86,AAPL,24,680016,0.005236
14593,22-01-86,AAPL,23.375,639968,-0.026042
14593,23-01-86,AAPL,23,699687,-0.016043
14593,24-01-86,AAPL,22.625,501160,-0.016304
14593,27-01-86,AAPL,22.125,1740517,-0.022099
14593,28-01-86,AAPL,22.25,994312,0.00565
14593,29-01-86,AAPL,23.625,2633790,0.061798
14593,30-01-86,AAPL,23,1059488,-0.026455
14593,31-01-86,AAPL,23.125,660288,0.005435
14593,03-02-86,AAPL,23.875,1562600,0.032432
14593,04-02-86,AAPL,23.75,1161500,-0.005236
14593,05-02-86,AAPL,23.75,880200,0
14593,06-02-86,AAPL,24.125,599200,0.015789
14593,07-02-86,AAPL,24,577700,-0.005181
14593,10-02-86,AAPL,23.875,499300,-0.005208
14593,11-02-86,AAPL,23.875,685100,0
14593,12-02-86,AAPL,24,594000,0.005236
14593,13-02-86,AAPL,23.875,488300,-0.005208
14593,14-02-86,AAPL,23.75,613900,-0.005236
14593,18-02-86,AAPL,23.875,661200,0.005263
14593,19-02-86,AAPL,25,1605700,0.04712
14593,20-02-86,AAPL,25.125,615700,0.005
14593,21-02-86,AAPL,25.25,844100,0.004975
14593,24-02-86,AAPL,25.75,1103200,0.019802
14593,25-02-86,AAPL,26.375,1003300,0.024272
14593,26-02-86,AAPL,26,735400,-0.014218
14593,27-02-86,AAPL,25.625,482700,-0.014423
14593,28-02-86,AAPL,25,558600,-0.02439
14593,03-03-86,AAPL,24.625,486898,-0.015
14593,04-03-86,AAPL,24.625,398474,0
14593,05-03-86,AAPL,25.25,791046,0.025381
14593,06-03-86,AAPL,25.375,453940,0.00495
14593,07-03-86,AAPL,24.75,455264,-0.024631
14593,10-03-86,AAPL,24.625,337615,-0.005051
14593,11-03-86,AAPL,24.875,461457,0.010152
14593,12-03-86,AAPL,24.75,381513,-0.005025
14593,13-03-86,AAPL,24.75,518628,0
14593,14-03-86,AAPL,26.125,1719931,0.055556
14593,17-03-86,AAPL,26,531799,-0.004785
14593,18-03-86,AAPL,26.875,1116336,0.033654
14593,19-03-86,AAPL,26.5,849165,-0.013953
14593,20-03-86,AAPL,28.25,4042020,0.066038
14593,21-03-86,AAPL,27.625,1165537,-0.022124
14593,24-03-86,AAPL,26.75,1315068,-0.031674
14593,25-03-86,AAPL,27.875,1255822,0.042056
14593,26-03-86,AAPL,28.25,994021,0.013453
14593,27-03-86,AAPL,28.25,979540,0
14593,31-03-86,AAPL,28.25,839971,0
14593,01-04-86,AAPL,27.25,995292,-0.035398
14593,02-04-86,AAPL,27.25,1453001,0
14593,03-04-86,AAPL,27,953099,-0.009174
14593,04-04-86,AAPL,26.75,563088,-0.009259
14593,07-04-86,AAPL,27.25,537369,0.018692
14593,08-04-86,AAPL,27.625,863007,0.013761
14593,09-04-86,AAPL,27.125,604841,-0.0181
14593,10-04-86,AAPL,27.25,491799,0.004608
14593,11-04-86,AAPL,27,338575,-0.009174
14593,14-04-86,AAPL,26.875,379738,-0.00463
14593,15-04-86,AAPL,27.375,587659,0.018605
14593,16-04-86,AAPL,28.25,942750,0.031963
14593,17-04-86,AAPL,29,1208411,0.026549
14593,18-04-86,AAPL,29.75,1178022,0.025862
14593,21-04-86,AAPL,30.375,1225949,0.021008
14593,22-04-86,AAPL,29.875,1466906,-0.016461
14593,23-04-86,AAPL,29.625,1168448,-0.008368
14593,24-04-86,AAPL,31.375,2048201,0.059072
14593,25-04-86,AAPL,32.25,1168720,0.027888
14593,28-04-86,AAPL,32,651872,-0.007752
14593,29-04-86,AAPL,31.25,593921,-0.023438
14593,30-04-86,AAPL,30.25,616531,-0.032
14593,01-05-86,AAPL,30.25,1163723,0
14593,02-05-86,AAPL,30.5,418765,0.008264
14593,05-05-86,AAPL,32.125,668332,0.053279
14593,06-05-86,AAPL,32.625,977375,0.015564
14593,07-05-86,AAPL,31.5,888956,-0.034483
14593,08-05-86,AAPL,33,1042672,0.047619
14593,09-05-86,AAPL,33.375,995356,0.011364
14593,12-05-86,AAPL,36.375,1790148,0.089888
14593,13-05-86,AAPL,36,2110794,-0.010309
14593,14-05-86,AAPL,36.875,2159607,0.024306
14593,15-05-86,AAPL,36,994692,-0.023729
14593,16-05-86,AAPL,36,1427885,0
14593,19-05-86,AAPL,35.625,936740,-0.010417
14593,20-05-86,AAPL,35.375,1098987,-0.007018
14593,21-05-86,AAPL,37,1550495,0.045936
14593,22-05-86,AAPL,36.75,985989,-0.006757
14593,23-05-86,AAPL,37,625286,0.006803
14593,27-05-86,AAPL,36.875,378878,-0.003378
14593,28-05-86,AAPL,37.25,926351,0.010169
14593,29-05-86,AAPL,37,453800,-0.006711
14593,30-05-86,AAPL,37,569840,0
14593,02-06-86,AAPL,37.125,890546,0.003378
14593,03-06-86,AAPL,37.875,1456787,0.020202
14593,04-06-86,AAPL,38.75,1343640,0.023102
14593,05-06-86,AAPL,38.875,661074,0.003226
14593,06-06-86,AAPL,37.75,793184,-0.028939
14593,09-06-86,AAPL,36,1115711,-0.046358
14593,10-06-86,AAPL,36,1103406,0
14593,11-06-86,AAPL,36.125,834967,0.003472
14593,12-06-86,AAPL,36,576982,-0.00346
14593,13-06-86,AAPL,36.375,639160,0.010417
14593,16-06-86,AAPL,35.875,790140,-0.013746
14593,17-06-86,AAPL,34.25,993109,-0.045296
14593,18-06-86,AAPL,34.25,1920153,0
14593,19-06-86,AAPL,35,1539590,0.021898
14593,20-06-86,AAPL,36,755430,0.028571
14593,23-06-86,AAPL,34.75,520154,-0.034722
14593,24-06-86,AAPL,34.875,634420,0.003597
14593,25-06-86,AAPL,35.875,589779,0.028674
14593,26-06-86,AAPL,36.25,523304,0.010453
14593,27-06-86,AAPL,35.875,225015,-0.010345
14593,30-06-86,AAPL,35.875,316539,0
14593,01-07-86,AAPL,35.375,392159,-0.013937
14593,02-07-86,AAPL,36.125,647810,0.021201
14593,03-07-86,AAPL,37.625,810358,0.041522
14593,07-07-86,AAPL,35.625,813546,-0.053156
14593,08-07-86,AAPL,34.25,1273353,-0.038596
14593,09-07-86,AAPL,34.625,1636937,0.010949
14593,10-07-86,AAPL,35.375,931565,0.021661
14593,11-07-86,AAPL,37.125,1001282,0.04947
14593,14-07-86,AAPL,36.25,1062579,-0.023569
14593,15-07-86,AAPL,34.875,1339121,-0.037931
14593,16-07-86,AAPL,33.5,2415183,-0.039427
14593,17-07-86,AAPL,32.25,1127774,-0.037313
14593,18-07-86,AAPL,31.75,1385356,-0.015504
14593,21-07-86,AAPL,33.5,1030348,0.055118
14593,22-07-86,AAPL,34.625,1071819,0.033582
14593,23-07-86,AAPL,34.125,802106,-0.01444
14593,24-07-86,AAPL,33.125,646157,-0.029304
14593,25-07-86,AAPL,34,971284,0.026415
14593,28-07-86,AAPL,32.375,1107400,-0.047794
14593,29-07-86,AAPL,31.25,2670505,-0.034749
14593,30-07-86,AAPL,30.5,1148122,-0.024
14593,31-07-86,AAPL,31.25,1263154,0.02459
14593,01-08-86,AAPL,31.375,670659,0.004
14593,04-08-86,AAPL,31.5,597945,0.003984
14593,05-08-86,AAPL,32.125,527026,0.019841
14593,06-08-86,AAPL,31.125,827055,-0.031128
14593,07-08-86,AAPL,31.75,774566,0.02008
14593,08-08-86,AAPL,31.625,491894,-0.003937
14593,11-08-86,AAPL,33.5,819342,0.059289
14593,12-08-86,AAPL,34.25,1093367,0.022388
14593,13-08-86,AAPL,36,2036036,0.051095
14593,14-08-86,AAPL,36,1034248,0
14593,15-08-86,AAPL,35.75,613395,-0.006944
14593,18-08-86,AAPL,35.375,658859,-0.01049
14593,19-08-86,AAPL,35.375,615706,0
14593,20-08-86,AAPL,36.25,765783,0.024735
14593,21-08-86,AAPL,35.75,870384,-0.013793
14593,22-08-86,AAPL,36.25,517373,0.013986
14593,25-08-86,AAPL,36.375,565210,0.003448
14593,26-08-86,AAPL,36.625,586557,0.006873
14593,27-08-86,AAPL,37,657460,0.010239
14593,28-08-86,AAPL,37.75,982934,0.02027
14593,29-08-86,AAPL,37,604713,-0.019868
14593,02-09-86,AAPL,34.75,1048300,-0.060811
14593,03-09-86,AAPL,34.75,524925,0
14593,04-09-86,AAPL,35.5,887954,0.021583
14593,05-09-86,AAPL,35.125,457617,-0.010563
14593,08-09-86,AAPL,34.75,564036,-0.010676
14593,09-09-86,AAPL,35.75,673628,0.028777
14593,10-09-86,AAPL,35,338505,-0.020979
14593,11-09-86,AAPL,32.625,600973,-0.067857
14593,12-09-86,AAPL,31.75,1023243,-0.02682
14593,15-09-86,AAPL,33.125,995463,0.043307
14593,16-09-86,AAPL,34.875,1170017,0.05283
14593,17-09-86,AAPL,34.25,522160,-0.017921
14593,18-09-86,AAPL,34,442735,-0.007299
14593,19-09-86,AAPL,33.625,570072,-0.011029
14593,22-09-86,AAPL,35.25,1074331,0.048327
14593,23-09-86,AAPL,36.125,1511346,0.024823
14593,24-09-86,AAPL,35.125,790243,-0.027682
14593,25-09-86,AAPL,34.5,838765,-0.017794
14593,26-09-86,AAPL,34.25,313382,-0.007246
14593,29-09-86,AAPL,32.5,933675,-0.051095
14593,30-09-86,AAPL,33.5,807842,0.030769
14593,01-10-86,AAPL,34.125,619280,0.018657
14593,02-10-86,AAPL,34.125,423464,0
14593,03-10-86,AAPL,33.75,619589,-0.010989
14593,06-10-86,AAPL,34.125,422306,0.011111
14593,07-10-86,AAPL,33,572023,-0.032967
14593,08-10-86,AAPL,32.75,498795,-0.007576
14593,09-10-86,AAPL,33,348408,0.007634
14593,10-10-86,AAPL,33.25,261710,0.007576
14593,13-10-86,AAPL,34.625,445363,0.041353
14593,14-10-86,AAPL,34,890788,-0.018051
14593,15-10-86,AAPL,33.375,917629,-0.018382
14593,16-10-86,AAPL,33.625,606655,0.007491
14593,17-10-86,AAPL,33.625,678258,0
14593,20-10-86,AAPL,32.875,665682,-0.022305
14593,21-10-86,AAPL,32.75,523247,-0.003802
14593,22-10-86,AAPL,32.5,422470,-0.007634
14593,23-10-86,AAPL,33.125,550404,0.019231
14593,24-10-86,AAPL,33,336690,-0.003774
14593,27-10-86,AAPL,34,675574,0.030303
14593,28-10-86,AAPL,33.375,635932,-0.018382
14593,29-10-86,AAPL,33.375,381740,0
14593,30-10-86,AAPL,34.25,1320943,0.026217
14593,31-10-86,AAPL,34.625,542516,0.010949
14593,03-11-86,AAPL,35,678789,0.01083
14593,04-11-86,AAPL,35.75,1103131,0.021429
14593,05-11-86,AAPL,37,2801719,0.034965
14593,06-11-86,AAPL,36.125,1483893,-0.023649
14593,07-11-86,AAPL,35.75,640414,-0.010381
14593,10-11-86,AAPL,35.375,473075,-0.01049
14593,11-11-86,AAPL,35.5,224662,0.003534
14593,12-11-86,AAPL,36.625,585752,0.03169
14593,13-11-86,AAPL,35.5,630832,-0.030717
14593,14-11-86,AAPL,35.25,604085,-0.007042
14593,17-11-86,AAPL,36.375,633646,0.031915
14593,18-11-86,AAPL,35.375,760274,-0.027491
14593,19-11-86,AAPL,35,1368768,-0.010601
14593,20-11-86,AAPL,35.25,1324007,0.007143
14593,21-11-86,AAPL,36,1281596,0.021277
14593,24-11-86,AAPL,38,1727544,0.055556
14593,25-11-86,AAPL,40.25,3801535,0.059211
14593,26-11-86,AAPL,40.5,2268748,0.006211
14593,28-11-86,AAPL,40,986222,-0.012346
14593,01-12-86,AAPL,40.125,1552874,0.003125
14593,02-12-86,AAPL,41.5,1655451,0.034268
14593,03-12-86,AAPL,42.75,1511262,0.03012
14593,04-12-86,AAPL,42.5,1210473,-0.005848
14593,05-12-86,AAPL,43.75,1176450,0.029412
14593,08-12-86,AAPL,42.5,1560049,-0.028571
14593,09-12-86,AAPL,42.375,1287621,-0.002941
14593,10-12-86,AAPL,43.5,1093157,0.026549
14593,11-12-86,AAPL,42.875,1011250,-0.014368
14593,12-12-86,AAPL,41.25,804953,-0.037901
14593,15-12-86,AAPL,41.75,934456,0.012121
14593,16-12-86,AAPL,42.5,679615,0.017964
14593,17-12-86,AAPL,41.25,675448,-0.029412
14593,18-12-86,AAPL,41.375,782750,0.00303
14593,19-12-86,AAPL,42.125,890534,0.018127
14593,22-12-86,AAPL,42.125,735386,0
14593,23-12-86,AAPL,42.125,1096527,0
14593,24-12-86,AAPL,41.875,428487,-0.005935
14593,26-12-86,AAPL,41,401552,-0.020896
14593,29-12-86,AAPL,40.5,526729,-0.012195
14593,30-12-86,AAPL,41,664287,0.012346
14593,31-12-86,AAPL,40.5,593474,-0.012195
14593,02-01-87,AAPL,40.875,540000,0.009259
14593,05-01-87,AAPL,43,1080330,0.051988
14593,06-01-87,AAPL,43.75,1453016,0.017442
14593,07-01-87,AAPL,44.75,1943741,0.022857
14593,08-01-87,AAPL,44.75,1302769,0
14593,09-01-87,AAPL,45.375,1073946,0.013966
14593,12-01-87,AAPL,45.5,1043789,0.002755
14593,13-01-87,AAPL,44.625,946299,-0.019231
14593,14-01-87,AAPL,48.125,2254277,0.078431
14593,15-01-87,AAPL,49.875,2443708,0.036364
14593,16-01-87,AAPL,48.75,1828032,-0.022556
14593,19-01-87,AAPL,53.125,1626418,0.089744
14593,20-01-87,AAPL,51.625,3471800,-0.028235
14593,21-01-87,AAPL,49,2399996,-0.050847
14593,22-01-87,AAPL,52.5,2116159,0.071429
14593,23-01-87,AAPL,50.25,2417857,-0.042857
14593,26-01-87,AAPL,49.75,1574964,-0.00995
14593,27-01-87,AAPL,52.75,1697467,0.060302
14593,28-01-87,AAPL,55.375,1861634,0.049763
14593,29-01-87,AAPL,54.125,2498302,-0.022573
14593,30-01-87,AAPL,55.5,1866817,0.025404
14593,02-02-87,AAPL,55.875,1108929,0.006757
14593,03-02-87,AAPL,55.5,798545,-0.006711
14593,04-02-87,AAPL,55,973341,-0.009009
14593,05-02-87,AAPL,53.875,1521516,-0.020455
14593,06-02-87,AAPL,53,1314092,-0.016241
14593,09-02-87,AAPL,52.625,714735,-0.007075
14593,10-02-87,AAPL,52.75,745819,0.002375
14593,11-02-87,AAPL,56.5,1534353,0.07109
14593,12-02-87,AAPL,58.625,3203676,0.037611
14593,13-02-87,AAPL,62.125,2296445,0.059701
14593,17-02-87,AAPL,66.375,1841320,0.06841
14593,18-02-87,AAPL,63.5,2109899,-0.043315
14593,19-02-87,AAPL,62.375,1433327,-0.017717
14593,20-02-87,AAPL,61.25,852707,-0.018036
14593,23-02-87,AAPL,63.125,1575556,0.030612
14593,24-02-87,AAPL,65.5,1595238,0.037624
14593,25-02-87,AAPL,69.125,2034260,0.055344
14593,26-02-87,AAPL,69.125,2235978,0
14593,27-02-87,AAPL,70,1812732,0.012658
14593,02-03-87,AAPL,67.5,1781464,-0.035714
14593,03-03-87,AAPL,65,1955756,-0.037037
14593,04-03-87,AAPL,67.625,2010026,0.040385
14593,05-03-87,AAPL,68.5,1520942,0.012939
14593,06-03-87,AAPL,67.25,788359,-0.018248
14593,09-03-87,AAPL,64.625,1145706,-0.039033
14593,10-03-87,AAPL,66.75,1095064,0.032882
14593,11-03-87,AAPL,66.25,976552,-0.007491
14593,12-03-87,AAPL,65.25,1351693,-0.015094
14593,13-03-87,AAPL,63.5,883188,-0.02682
14593,16-03-87,AAPL,65.25,1102288,0.027559
14593,17-03-87,AAPL,67,1207908,0.02682
14593,18-03-87,AAPL,66,1358737,-0.014925
14593,19-03-87,AAPL,68.375,945624,0.035985
14593,20-03-87,AAPL,68.25,1557710,-0.001828
14593,23-03-87,AAPL,67.5,1104259,-0.010989
14593,24-03-87,AAPL,66.25,1209307,-0.018519
14593,25-03-87,AAPL,66.75,1224992,0.007547
14593,26-03-87,AAPL,67.25,665780,0.007491
14593,27-03-87,AAPL,65,599048,-0.033457
14593,30-03-87,AAPL,62.5,1167831,-0.038462
14593,31-03-87,AAPL,64.5,1221860,0.032
14593,01-04-87,AAPL,66.75,974060,0.034884
14593,02-04-87,AAPL,71.75,3490347,0.074906
14593,03-04-87,AAPL,71.75,2432848,0
14593,06-04-87,AAPL,70,1293959,-0.02439
14593,07-04-87,AAPL,67.75,1163460,-0.032143
14593,08-04-87,AAPL,69,1037655,0.01845
14593,09-04-87,AAPL,71,1064860,0.028986
14593,10-04-87,AAPL,70.25,973309,-0.010563
14593,13-04-87,AAPL,67.5,635445,-0.039146
14593,14-04-87,AAPL,68,1822384,0.007407
14593,15-04-87,AAPL,71,1565019,0.044118
14593,16-04-87,AAPL,71.5,1560240,0.007042
14593,20-04-87,AAPL,71.125,667242,-0.005245
14593,21-04-87,AAPL,74.75,1936567,0.050967
14593,22-04-87,AAPL,74.25,1804931,-0.006689
14593,23-04-87,AAPL,76,1369185,0.023569
14593,24-04-87,AAPL,74.75,1150186,-0.016447
14593,27-04-87,AAPL,75,1713579,0.003344
14593,28-04-87,AAPL,77,1454410,0.026667
14593,29-04-87,AAPL,77.75,1305336,0.00974
14593,30-04-87,AAPL,79.25,1136193,0.019293
14593,01-05-87,AAPL,80,593159,0.009464
14593,04-05-87,AAPL,79.75,635767,-0.003125
14593,05-05-87,AAPL,80.25,1037008,0.00627
14593,06-05-87,AAPL,80,1287646,-0.003115
14593,07-05-87,AAPL,80.25,833560,0.003125
14593,08-05-87,AAPL,79,825973,-0.015576
14593,11-05-87,AAPL,77,881533,-0.023797
14593,12-05-87,AAPL,75.5,1164185,-0.019481
14593,13-05-87,AAPL,78.5,1449835,0.039735
14593,14-05-87,AAPL,79.25,663810,0.009554
14593,15-05-87,AAPL,78.25,651800,-0.012618
14593,18-05-87,AAPL,75.75,1084361,-0.031949
14593,19-05-87,AAPL,73.25,1071177,-0.033003
14593,20-05-87,AAPL,74.5,1296587,0.017065
14593,21-05-87,AAPL,74.5,776235,0
14593,22-05-87,AAPL,74.125,433971,-0.005034
14593,26-05-87,AAPL,78,680177,0.052277
14593,27-05-87,AAPL,79.5,807441,0.019231
14593,28-05-87,AAPL,80,675759,0.006289
14593,29-05-87,AAPL,79,413840,-0.0125
14593,01-06-87,AAPL,77.75,372575,-0.015823
14593,02-06-87,AAPL,77.25,614492,-0.006431
14593,03-06-87,AAPL,77.75,765323,0.006472
14593,04-06-87,AAPL,78.5,729079,0.009646
14593,05-06-87,AAPL,77.75,584725,-0.009554
14593,08-06-87,AAPL,77.75,901415,0
14593,09-06-87,AAPL,78.5,568009,0.009646
14593,10-06-87,AAPL,78.5,653619,0
14593,11-06-87,AAPL,79,570528,0.006369
14593,12-06-87,AAPL,79,455002,0
14593,15-06-87,AAPL,78.5,1180529,-0.006329
14593,16-06-87,AAPL,41.5,3104982,0.057325
14593,17-06-87,AAPL,40.5,2672902,-0.024096
14593,18-06-87,AAPL,41.5,2056695,0.024691
14593,19-06-87,AAPL,41,1123814,-0.012048
14593,22-06-87,AAPL,42,1517693,0.02439
14593,23-06-87,AAPL,41.25,722664,-0.017857
14593,24-06-87,AAPL,42,1068552,0.018182
14593,25-06-87,AAPL,40.5,1085567,-0.035714
14593,26-06-87,AAPL,40.5,1142939,0
14593,29-06-87,AAPL,40.75,905095,0.006173
14593,30-06-87,AAPL,40.5,1302177,-0.006135
14593,01-07-87,AAPL,40,847451,-0.012346
14593,02-07-87,AAPL,40.625,729006,0.015625
14593,06-07-87,AAPL,40.75,763878,0.003077
14593,07-07-87,AAPL,39.25,1850887,-0.03681
14593,08-07-87,AAPL,37.25,3060285,-0.050955
14593,09-07-87,AAPL,37.75,2171383,0.013423
14593,10-07-87,AAPL,38,1401369,0.006623
14593,13-07-87,AAPL,40.5,2284972,0.065789
